Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD23","4","43",".54250638202383916","1.2525610584394791","2.3145002556160015","","",".25146940465725365","-1.0619391971765224","1.4718400083101251","1.9876212560690691",".30490058357136673","","","34.243494149700545","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD25","3","44","1.3832953296461619","4.6485167603216437","2.0588228396427506","","",".046204867498238981","2.5896939206788931","1.1931926572240148","1.8977953384738255",".025040241459762198","","","14.910553907662441","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD27","10","37",".16696328199808361","1.9644060594867461","2.2943160710913109","","",".71910365913211782","-.32991001160456479","2.6764820411907042","1.7577121092265702",".64171672933824631","","","49.362825333711264","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD28","8","39",".082848372200848563","2.3602236338392748","2.1962042603726095","","",".82564476838565704",".16401937346666529","1.8436113521443926","2.0038239547536421",".83193395347409949","","","53.673158288651592","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD29","7","40",".40982061016129023","2.9074225825714968","2.1045449286811371","","",".35604221881456538",".8028776538903597","2.0111972850613231","1.9509561784093288",".3225211279080234","","","34.243494149700545","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD30","7","40",".30272890279027831","1.7168652376950677","2.3128924640345128","","",".29095725392331589","-.59602722633944505","1.1479868005905507","2.0663921638263583",".46380625139308906","","","40.33097838200775","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD31","3","44",".68903828657823318","3.4833036743049952","2.138269186416613","","",".30272995127795121","1.3450344878883822","1.7044306902637267","1.962802978437127",".25429529026554976","","","34.243494149700545","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD32","3","44",".83846417816684127","3.7458807758341215","2.1203662022214456","","",".24393462660585172","1.6255145736126759","1.7498757370790037","1.9470171053152909",".16684302268257961","","","34.243494149700545","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD34","15","32",".074430976653383857","2.3244369991046439","2.1771000074586349","","",".80196697787081139",".147336991646009","1.7540559429577505","2.0733098844276223",".81306771980487136","","","53.673158288651592","LUAD","GDSC2"
"IGF1R_3801","1738","IGFR1","IGF1R signaling","cnaLUAD35","3","44","1.4457820100660399","4.7456367486175965","2.0522010222589362","","",".1600726086439766","2.6934357263586604","2.1795115628325856","1.8469179290168298",".019482611322944501","","","14.910553907662441","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","ARID1A_mut","3","44",".52082081663404056","4.4007985889857517","3.5587312779970728","","",".37470639042476606",".84206731098867893","1.2826584385034401","1.630684354800207",".3873930792419531","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","EGFR_mut","5","42",".071778662628835199","3.7170340026738189","3.6000333806061748","","",".90131438806652475",".11700062206764406","1.9215318973171083","1.5987359796339915",".88008231766601897","","","88.008231766601924","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","KRAS_mut","15","32",".46455356010704568","3.1089697281855586","3.8485008148764095","","",".1326579614319561","-.73953108669085088","1.4735563546920287","1.6425781043660856",".14462330748354355","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","SMARCA4_mut","11","36",".0029402708207835315","3.6088083160224973","3.6136022367383611","","",".99212051750961061","-.0047939207158638197","1.2776690018379815","1.71797185422853",".99322813765604501","","","90.293467059640477","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","STK11_mut","8","39",".55613138706163534","2.8766796766874938","3.7634137073161162","","",".17836789538963113","-.88673403062862244","1.5768249702596731","1.5976974832418083",".15880701851739643","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","TP53_mut","37","10",".13668388628190314","3.6598187859224063","3.4373276919699429","","",".67450274795911591",".22249109395246336","1.6809431812911186","1.3950034465985144",".70315245730240195","","","83.435181306428021","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD1","28","19",".06717092987731868","3.5682321515325732","3.6776879871534969","","",".8130823561428665","-.10945583562092365","1.784274587194058","1.3648514977457871",".82223291328215353","","","88.008231766601924","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD2","4","43",".97950730509155937","5.0197188509021231","3.4815743394237204","","",".027338672587009671","1.5381445114784027",".87895172029436364","1.6083762587225943",".067460368600348","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD3","8","39",".17085465340447437","3.381824473301549","3.6597942618568222","","",".69337779928175769","-.27796978855527321","1.7936120551679102","1.5943345212111091",".66189575192428474","","","82.736968990535615","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD5","4","43","1.3571539847592042","5.5004487721159974","3.4368552769852201","","",".009703859757240068","2.0635934951307773",".88907329729457074","1.5558581879883957",".012685880094532693","","","38.05764028359809","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD6","3","44",".77893783730080068","4.7795329917821165","3.5329084778064117","","",".31065606606898966","1.2466245139757048","1.612465745405262","1.5998532521455802",".19839462282303388","","","60.403783035482697","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD7","3","44",".86586130584659748","4.904226097275493","3.5244066751591361","","",".31175758888799376","1.3798194221163569","1.7890728696626328","1.5839003827256386",".15369806351056065","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD10","5","42",".42055581223852689","3.0050468808691315","3.6847937522495906","","",".44991418863074711","-.67974687138045908","1.7650423337551662","1.6010554993632244",".37874976821071515","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD11","7","40",".1308510271726156","3.4311160928261732","3.6442189837261312","","",".77682943384530834","-.21310289089995793","1.800415966101355","1.6005207416643987",".75091663175785206","","","83.435181306428021","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD12","3","44",".43263610768794952","2.9559428396594343","3.6572441699965945","","",".61361304656689564","-.70130133033716024","2.0340464455754708","1.5991898243722027",".47218221281354078","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD14","6","41",".30510829928553757","3.1808565032206633","3.6756447068171827","","",".48707304582167466","-.49478820359651943","1.5265838592757919","1.633178375057009",".48875132154041911","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD15","3","44",".49576659756335001","4.3634635094034246","3.5612768516049589","","",".3478404875022168",".80218665779846576","1.139712287181464","1.6369239103619839",".41045296095650108","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD16","5","42",".7753646871333375","4.7098964152814791","3.4818354743433586","","",".00027390564466871919","1.2280609409381205",".35146041445835186","1.6556773157597007",".10819670722173028","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD17","3","44",".39686909567473355","4.2152921428734809","3.5713794447774547","","",".35698605119800397",".64391269809602614",".9288587305164997","1.6476515906772127",".509382668409331","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD18","5","42",".36334742013571192","4.1384362360859459","3.5498664480571129","","",".33975240033565224",".58856978802883297","1.1375299155416785","1.6594211699986325",".44647628501762038","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD19","4","43",".99882288197853508","5.0454053121361975","3.4791849011693881","","",".29470425031683956","1.5662204109668094","2.4642797529774194","1.4834756457485343",".062420367443918504","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD21","5","42",".45898135512570049","4.2743234796930905","3.5336893952467383","","",".43358611722278262",".74063408444635215","1.8570151165799493","1.5879085094297447",".3371389820250964","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD22","6","41",".14705069738708076","3.4035932200291117","3.643049089723263","","",".73364001212164176","-.23945586969415134","1.5305174917358575","1.6402133650072706",".73811572170397566","","","83.435181306428021","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD23","4","43",".29691160979464765","3.1711634987651798","3.6535329768318077","","",".71796663639974156","-.48236947806662789","2.4008970169929804","1.5544107690851869",".57286353807961543","","","74.721331053862912","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD25","3","44",".69572045732787779","4.6587190862089445","3.5411457895500376","","",".2076259678808059","1.1175732966589069","1.0875658303915707","1.6264613109141506",".24978494034825943","","","61.675901398119073","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD27","10","37",".0089720896321189361","3.6239961656748272","3.6093678470832482","","",".98415713785679104",".014628318591578982","2.1464403435550072","1.4734501246379892",".980027788205868","","","90.293467059640477","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD28","8","39",".070523579649497237","3.517102806504274","3.6320448601742124","","",".84519654680230882","-.11494205366993837","1.4422139097817195","1.6620925291156052",".856631624516487","","","88.008231766601924","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD29","7","40",".021846979427698233","3.5821662252113682","3.617785210558722","","",".94964385666842599","-.03561898534735386","1.2748966885738446","1.678405851934391",".95770990547970603","","","90.293467059640477","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD30","7","40",".68011251632690994","2.6963848397694012","3.7727969530110661","","",".086104909124339962","-1.0764121132416649","1.3234528286081977","1.6189003222373739",".10386615839176851","","","59.552631944023673","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD31","3","44",".742005873930487","4.7260816111099517","3.5365528901249688","","",".0037854015577244494","1.189528720984983",".35989377429245739","1.6381462877694277",".22012350490654015","","","60.403783035482697","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD32","3","44",".67028946051832183","4.6215377827794297","3.5436808784202309","","",".44306319124533977","1.0778569043591988","1.962251804926503","1.5896526348077906",".26726223939184923","","","61.675901398119073","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD34","15","32",".22448302662168651","3.8602624847878673","3.4963323352190772","","",".41146849061399438",".36393014956879011","1.1785327634541363","1.7854857984600649",".47684120723669055","","","69.461272964908787","LUAD","GDSC2"
"JAK_8517","1739","JAK1, JAK2","Other, kinases","cnaLUAD35","3","44",".73979123141121972","4.7228678171965672","3.5367720124372442","","",".49617819954757247","1.1860958047593231","2.4832642714871977","1.5502456569179075",".22148053779676982","","","60.403783035482697","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","ARID1A_mut","3","44",".71635608923794636","5.440411174195563","4.9120513691515786","","",".43555173538983072",".52835980504398439",".94390818683034361",".72654372138743717",".23622168113368702","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","EGFR_mut","5","42",".39567115696383925","5.2086717279437362","4.9144794077508918","","",".40446981843697449",".29419232019284447",".67807759995759942",".74960678088248023",".40736980371724985","","","79.408589334457105","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","KRAS_mut","15","32",".12638058687707629","4.8814198459918137","4.9759436273555906","","",".72137987697096695","-.094523781363776926",".90504518155415203",".66491439513173722",".68821415131173547","","","86.026768913966961","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","SMARCA4_mut","11","36",".034777826608866746","4.9657338803013475","4.9396783633872587","","",".91751533675404817",".026055516914088805",".70695859657854021",".76083721833018192",".92003956036538992","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","STK11_mut","8","39",".55795556613172004","4.6065711531401954","5.0153570394906302","","",".15206362772627868","-.40878588635043478",".67071315768006257",".74349631727076848",".15747487845769564","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","TP53_mut","37","10",".19152194265094538","4.9153411246971492","5.0583872151461637","","",".54317119865250674","-.14304609044901451",".777852372619251",".60746728875963352",".59366205448468756","","","84.849034888399984","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD1","28","19",".0041911759929350095","4.9470459759558718","4.9439056020258807","","",".98865570943655845",".0031403739299911138",".77079163523308813",".71580740687586308",".98881191940306223","","","89.891992673005674","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD2","4","43",".087842147960650679","5.0059746968583871","4.9401766273912235","","",".8801904362841434",".0657980694671636",".78007306087056794",".74678363473471654",".86730309468246536","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD3","8","39",".058240402868923347","4.9095747670677339","4.9532024520183153","","",".88332175841834859","-.043627684950581447",".74627295434609753",".74961552783035235",".88139117026626057","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD5","4","43",".23293206093165772","5.1051037846366318","4.9309553169002234","","",".68244424082491206",".17414846773640846",".75027779292313979",".74744728105784752",".65802315459093874","","","86.026768913966961","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD6","3","44",".44006570809046619","4.6389378812077595","4.966697275491657","","",".5317591312917177","-.32775939428389744",".74999550963923534",".74455379048023962",".46465333266607389","","","79.408589334457105","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD7","3","44",".25285008738268744","5.1227872058848574","4.9337075488091271","","",".84839352573281568",".18907965707573027","1.504131067392565",".69280288821041536",".67377291779897597","","","86.026768913966961","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD10","5","42",".25402581985893269","4.7762299497101495","4.9659605718263178","","",".3988089557460478","-.18973062211616831",".3955013481825625",".77266821574796685",".59394324421879974","","","84.849034888399984","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD11","7","40",".35212424755342742","5.1685014635877078","4.9067995880035538","","",".37473729281639412",".26170187558415403",".67044643001689475",".7537799751058869",".39464192877184634","","","79.408589334457105","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD12","3","44",".70230271468357264","5.4310000986029516","4.91269303339653","","",".16241460742751682",".51830706520642167",".43843456222840754",".7490343377649048",".24539879132181733","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD14","6","41",".75239034282222694","4.4694233915671679","5.015486668679344","","",".075108204265280254","-.54606327711217606",".5836046165575558",".74162834141415668",".092061779831296403","","","69.046334873472318","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD15","3","44","1.2004144921382582","5.7523283029264611","4.8907842921926541","","",".022361727667437641",".86154401073380704",".33203930707643065",".73070608104887125",".050259463048218239","","","69.046334873472318","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD16","5","42",".11435447324294977","4.869257469433121","4.954885867097393","","",".80120776605445576","-.085628397664271994",".67444838490425141",".75566003518790281",".81009472585460585","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD17","3","44",".35439394655611917","4.698152851257718","4.9626598911700679","","",".71750042059071339","-.26450703991234992","1.0924466749234856",".72626497645108434",".55554296459655894","","","84.849034888399984","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD18","5","42",".64689644577412797","5.3701931128036566","4.8952506714580446","","",".22857445495244913",".47494244134561203",".73193132242322789",".73440581404599403",".1782914729495341","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD19","4","43",".12814413794452104","4.8579903179506019","4.9539426161268318","","",".79266830911984343","-.095952298176229966",".64070349135177851",".75591308880445918",".80746259891139349","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD21","5","42",".54950979373414266","5.3083185987677712","4.9026166850337445","","",".32298245344833587",".40570191373402675",".78542746383880846",".73353776457890207",".25154438383181682","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD22","6","41",".49231401767563726","5.2631259093292639","4.8993350807141605","","",".24625384072318518",".36379082861510348",".64458025670668129",".74990128825314673",".26600196495494544","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD23","4","43",".15159389219545844","4.8419535326355554","4.9554344101096257","","",".75331570322087726","-.11348087747407032",".63161221143806512",".75624793590844452",".77314889535153708","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD25","3","44",".63025227512274318","4.5090615383430963","4.9755524806869742","","",".60824181698082813","-.46649094234387789","1.3372727689171799",".70010666201255922",".29650746978937381","","","74.126867447343471","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD27","10","37",".42105050288311463","4.7011788746178809","5.0118839194345224","","",".24922805817986898","-.31070504481664152",".72214170116601195",".74182234983490591",".24366151736831584","","","72.54599044225786","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD28","8","39",".29509202412127017","4.763471290013424","4.9831723960294561","","",".32487675393158555","-.2197011060160321",".49767688439928115",".78153007780551165",".45103973288495314","","","79.408589334457105","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD29","7","40",".046252153729402785","4.9162861740703665","4.9509372636690889","","",".89172052415524972","-.034651089598722429",".57196690632887148",".77284289018604546",".91061853296093276","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD30","7","40",".78896854137019168","4.4621914448463986","5.0304038412832837","","",".018983483888307551","-.56821239643688504",".46099071577915979",".7521876040331843",".060473908837292541","","","69.046334873472318","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD31","3","44",".42845307062230448","4.6469419210515133","4.96615154550231","","",".55509988456982717","-.3192096244507967",".77913303676973467",".74340386166092254",".4764515360067425","","","79.408589334457105","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD32","3","44",".56442495969623085","5.3378182280066637","4.9190463427553661","","",".39525868449082019",".4187718852512976",".67309066425562281",".74499194373803268",".34925234239016389","","","79.408589334457105","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD34","15","32",".059932262041457331","4.9152144277430247","4.9601024171597112","","",".82429992046103795","-.04488798941668648",".53249853167483729",".82840393563000303",".84897352000669701","","","86.253708784255323","LUAD","GDSC2"
"GSK2256098C","1776","FAK1","Cytoskeleton","cnaLUAD35","3","44","1.0950483364432704","5.6866818457403552","4.8952601870007975","","",".1284508646484927",".79142165873955772",".57635504335825616",".72882053740479691",".073098321105861203","","","69.046334873472318","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","ARID1A_mut","3","44",".30118599701550769","5.7491932196851119","5.4539455492588109","","",".62005547437995567",".29524767042630096",".86490813154278157",".98532108154453679",".6162002413976102","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","EGFR_mut","5","42",".36638485203057852","5.7925270556101323","5.4347273463902948","","",".48401515282816404",".3577997092198375","1.0032738892361333",".97392330221304735",".44270989932381488","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","KRAS_mut","15","32",".28214838438155804","5.2856285199953046","5.5605236258285462","","",".40197861375466248","-.27489510583324162","1.0752411449261858",".92509931440489579",".37203125825543559","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","SMARCA4_mut","11","36",".39942093165649811","5.1764296915427632","5.5633460338742404","","",".27765691192652908","-.3869163423314772","1.0117987935533386",".95602040677019295",".25241240622919686","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","STK11_mut","8","39",".74061870966598509","4.8917015406859745","5.5919890128450067","","",".069058278433178549","-.7002874721590322",".8791661478978896",".9572694395622694",".062757979020520424","","","70.858055801412675","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","TP53_mut","37","10",".00070082661831541123","5.4729377305136291","5.4722487797438779","","",".99843814964624333",".0006889507697511732",".98724370121106797",".96611612776018607",".99843976596135997","","","99.843976596136002","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD1","28","19",".21429639196452871","5.3881163285924005","5.597575085571358","","",".43576934186000427","-.20945875697895744","1.1254985539653002",".69877106616609308",".47465246252836946","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD2","4","43",".21385426126871449","5.6647729199056736","5.4549323755074495","","",".62876123568881881",".20984054439822408",".74437612308162915",".99599677196513692",".68440436025696316","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD3","8","39",".097702030740984297","5.5524331891341827","5.4564543157274255","","",".71337793716658071",".095978873406757259",".55431573322507033","1.0422119500384994",".80239722403752722","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD5","4","43",".51806678311876153","5.9337321305424435","5.4299129140528661","","",".029589438649990332",".50381921648957739",".27798458960493116","1.0038862770917449",".3269543824073089","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD6","3","44",".39717710189340993","5.1090527034860367","5.4975914935451122","","",".5691466433722574","-.38853879005907555",".98533240880579198",".97792010201229251",".5090556754914306","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD7","3","44",".23488536796543777","5.6885864454896726","5.4580778293175909","","",".85775793749723861",".23050861617208174","1.9569674646710224",".91090499676611536",".69570933065485874","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD10","5","42",".04164258429789567","5.5093699356882357","5.4684365273333775","","",".89347972323742708",".040933408354858258",".56079469220840761","1.0147976175542064",".93024859726055009","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD11","7","40",".19009336302606492","5.6314522137421177","5.4450254582562048","","",".57225835753078358",".18642675548591292",".732316451210963","1.0135373017887301",".64490051754949429","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD12","3","44",".12669427459798091","5.3562519539200579","5.4807369991973376","","",".69912621381327256","-.12448504527727966",".4437150105518316","1.0005875416730434",".83281465459172144","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD14","6","41",".91523962881318854","4.7235701363941782","5.5824332440994633","","",".015437287006386807","-.85886310770528507",".60611669174694949",".9719834705928373",".04193441299309543","","","70.858055801412675","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD15","3","44",".65286353268648978","6.065790024537459","5.4323594034734235","","",".35845028550819646",".63343062106403547",".92783952591672181",".97216120171907705",".27972942639034948","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD16","5","42",".12647361590114597","5.3617754494995866","5.4860072994986933","","",".78970360330067624","-.12423184999910664",".92819813724343692",".98739205713438338",".7904304191083219","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD17","3","44",".091086452131836471","5.3889853960901286","5.4785051735948329","","",".79449060224568724","-.089519777504704301",".48351142148974252",".99997393225249398",".87935808014119499","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD18","5","42",".44127156283015656","5.0888393111434542","5.5184996969220421","","",".32857708458430962","-.42966038577858789",".82838256236216434",".98671809382698517",".35592539982166926","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD19","4","43",".46088222240778703","5.8837696979855361","5.4345605821976948","","",".34727974071002543",".44920911578784128",".78697032419626767",".98671416575386839",".38264140761741072","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD21","5","42",".67980629133649095","6.0567363239652181","5.4032738620623082","","",".14622778934543046",".65346246190290991",".79673023754358752",".9758146571845685",".15764518464863533","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD22","6","41",".1562977369030186","5.3389467516824665","5.4923781296670295","","",".71520713119859602","-.15343137798456308",".91263804870553233",".9899504405555769",".7223305351272199","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD23","4","43",".044674581603786227","5.5129677719140133","5.469053784622953","","",".90818167958254059",".04391398729106033",".65148751236074098","1.0024667956575886",".9322727911204457","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD25","3","44",".073560834807043035","5.54047822302888","5.4681761172126455","","",".85621236545715362",".07230210581623453",".57672045788872173",".99776420853143588",".90243613276131296","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD27","10","37",".29601823258295445","5.2454403682630097","5.5342373011841319","","",".42457511021170358","-.28879693292112218",".98881048159023277",".97227588135881005",".41060793458373901","","","97.398006951485954","LUAD","GDSC2"
"GSK2276186C","1777","JAK1, JAK2, JAK3","Other, kinases","cnaLUAD28","8","39",".027187528972205863","5.4506147767379955","5.4773401439112588","","",".93407732545954092","-.026725367173263237",".76820544592630668","1.0176354556885228",".94446552195380329","","","97.398006951485954","LUAD","GDSC2"
